anno	mese	provincia	comune	giorno_settimana	ora	organo_di_rilevazione	organo_coordinatore	localizzazione_incidente	denominazione_della_strada	progressivo_chilometrico	tronco_di_strada_o_autostrada	tipo_di_strada	pavimentazione	intersezione_o_non_interse1	fondo_stradale	segnaletica	condizioni_meteorologiche	natura_incidente	tipo_veicolo_a	tipo_veicoli__b_	tipo_veicolo__c_	cilindrata__veicolo__a_	cilindrata__veicolo__b_	cilindrata__veicolo__c_	peso_totale_a_pieno_carico2	peso_totale_a_pieno_carico3	peso_totale_a_pieno_carico4	veicolo__a____circostanze_5	veicolo__a____circostanze_6	veicolo__b____circostanze_7	veicolo__b____circostanze_8	immatricolazione_veicolo__a_	immatricolazione_veicolo__b_	immatricolazione_veicolo__c_	veicolo__a___et__conducente	veicolo__a___sesso_conducente	veicolo__a___esito_conducente	veicolo__a___patente_condu9	veicolo__a___anno_rilascio10	veicolo__a___passeggeri_an11	veicolo__a___et__passegger12	veicolo__a___sesso_passegg13	veicolo__a___esito_passegg14	veicolo__a___et__passegger15	veicolo__a___sesso_passegg16	veicolo__a___esito_passegg17	veicolo__a___et__passegger18	veicolo__a___sesso_passegg19	veicolo__a___esito_passegg20	veicolo__a___et__passegger21	veicolo__a___sesso_passegg22	veicolo__a___altri_passegg23	veicolo__a___altri_passegg24	veicolo__a___altri_passegg25	veicolo__a___altri_passegg26	veicolo__b___et__conducente	veicolo__b___sesso_conducente	veicolo__b___esito_conducente	veicolo__b___patente_condu27	veicolo__b___anno_rilascio28	veicolo__b___passeggeri_an29	veicolo__b___et__passegger30	veicolo__b___sesso_passegg31	veicolo__b___esito_passegg32	veicolo__b___et__passegger33	veicolo__b___sesso_passegg34	veicolo__b___esito_passegg35	veicolo__b___et__passegger36	veicolo__b___sesso_passegg37	veicolo__b___esito_passegg38	veicolo__b___et__passegger39	veicolo__b___sesso_passegg40	veicolo__b___altri_passegg41	veicolo__b___altri_passegg42	veicolo__b___altri_passegg43	veicolo__b___altri_passegg44	veicolo__c___et__conducente	veicolo__c___sesso_conducente	veicolo__c___esito_conducente	veicolo__c___patente_condu45	veicolo__c___anno_rilascio46	veicolo__c___passeggeri_an47	veicolo__c___et__passegger48	veicolo__c___sesso_passegg49	veicolo__c___esito_passegg50	veicolo__c___et__passegger51	veicolo__c___sesso_passegg52	veicolo__c___esito_passegg53	veicolo__c___et__passegger54	veicolo__c___sesso_passegg55	veicolo__c___esito_passegg56	veicolo__c___et__passegger57	veicolo__c___sesso_passegg58	veicolo__c___altri_passegg59	veicolo__c___altri_passegg60	veicolo__c___altri_passegg61	veicolo__c___altri_passegg62	pedone_morto_1__sesso	pedone_morto_1__et_	pedone_ferito_1__sesso	pedone_ferito_1__et_	pedone_morto_2__sesso	pedone_morto_2__et_	pedone_ferito_2__sesso	pedone_ferito_2__et_	pedone_morto_3__sesso	pedone_morto_3__et_	pedone_ferito_3__sesso	pedone_ferito_3__et_	pedone_morto_4__sesso	pedone_morto_4__et_	pedone_ferito_4__sesso	pedone_ferito_4__et_	altri_veicoli_coinvolti	morti_maschi_coinvolti_su_63	morti_femmine_coinvolti_su64	feriti_maschi_coinvolti_su65	feriti_femmine_coinvolti_s66	morti_entro_24_ore	morti_entro_30_giorni	feriti	numero	peso
10	10	097	048	4	17	4	3	1	   	000	12	2	1	02	1	4	1	02	01	01	  	     	     	     	    	    	    	05	  	05	  	09	00	  	11	2	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	2	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167709	 16.066666667
10	07	097	048	4	16	4	3	1	   	000	12	2	1	08	1	3	1	12	16	  	  	     	     	     	    	    	    	74	  	75	  	09	  	  	08	1	2	1	95	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167727	 16.066666667
10	04	097	048	3	01	2	2	1	   	000	12	2	1	07	1	3	1	02	01	15	  	1400 	0050 	     	    	    	    	21	  	20	  	07	00	  	09	1	1	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	2	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167736	  6.857142857
10	06	097	049	2	08	4	4	1	   	000	12	2	1	01	1	2	1	02	16	01	  	0150 	1598 	     	0003	0031	    	01	  	05	  	02	07	  	08	1	2	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	1	2	85	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167752	  1.772727273
10	08	097	049	4	13	4	4	2	054	000	12	2	1	01	2	2	3	01	01	01	  	1108 	     	     	0013	    	    	01	  	04	  	95	  	  	05	1	2	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	13	1	1	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167759	 16.066666667
10	03	097	051	6	18	2	0	2	049	000	12	2	1	05	1	1	1	02	01	16	  	     	     	     	    	    	    	06	  	11	  	08	08	  	07	1	2	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	3	2	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	01	00	01	167767	  6.857142857
10	03	097	053	3	22	2	2	1	   	000	12	2	1	08	1	1	1	01	01	16	  	1200 	0125 	     	    	    	    	21	  	20	  	08	09	  	08	2	1	2	01	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	04	1	2	0	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167772	  1.000000000
10	10	097	054	4	10	4	0	1	   	000	12	2	1	01	1	1	1	05	01	  	  	1242 	     	     	    	    	    	45	  	41	  	08	  	  	10	2	1	2	81	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	08	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167773	 16.066666667
10	04	097	054	4	15	2	2	1	   	000	12	2	1	01	1	4	1	02	16	01	  	0600 	1300 	     	    	    	    	01	  	02	  	99	07	  	06	1	2	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	4	96	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167779	  6.857142857
10	02	097	056	2	12	2	0	3	036	038	12	2	1	01	1	4	1	02	01	15	  	     	     	     	    	    	    	00	  	00	  	08	08	  	12	1	1	2	81	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	10	2	2	2	85	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167785	  6.857142857
10	05	097	057	4	19	2	0	2	051	000	12	2	1	07	1	4	1	02	01	16	  	1000 	0750 	     	    	    	    	36	  	33	  	07	08	  	06	1	1	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167796	  6.857142857
10	03	097	057	5	12	2	0	1	   	000	12	2	1	07	1	4	1	04	01	01	  	1200 	0900 	     	    	    	    	20	  	22	80	02	06	  	08	1	2	2	06	2	08	4	 	  	 	 	  	 	 	  	 	  	  	  	  	12	1	1	2	85	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	167799	  6.857142857
10	02	097	057	6	16	4	2	2	051	000	12	2	1	07	2	4	1	05	01	  	  	1242 	     	     	    	    	    	49	  	53	  	01	  	  	12	1	1	6	90	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	3	12	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167800	 16.066666667
10	11	097	058	3	20	2	2	1	   	000	12	2	1	07	1	4	1	05	01	  	  	     	     	     	    	    	    	40	  	55	  	09	  	  	06	1	1	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	07	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167802	  6.857142857
10	05	097	059	1	19	2	2	1	   	000	12	2	1	07	1	2	1	02	01	16	  	     	     	     	    	    	    	35	  	20	  	06	09	  	09	2	1	2	77	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	2	2	96	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167811	  1.000000000
10	05	097	059	7	19	2	2	1	   	000	12	2	1	07	2	4	3	08	01	  	  	     	     	     	    	    	    	64	  	60	  	98	  	  	06	1	2	2	09	2	04	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	167817	  6.857142857
10	03	097	059	7	10	2	2	2	072	000	12	2	1	01	1	4	1	03	01	14	  	     	     	     	    	    	    	00	  	00	  	08	  	  	09	2	1	2	75	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	10	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167820	  6.857142857
10	08	097	060	3	20	2	2	1	   	000	12	2	1	08	1	4	1	05	01	  	  	     	     	     	    	    	    	41	  	41	  	04	  	  	12	1	1	2	91	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	3	03	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167825	  1.000000000
10	03	097	061	6	18	2	2	2	342	000	01	2	1	07	1	3	1	04	01	16	  	2000 	0750 	     	    	    	    	20	  	22	  	08	06	  	08	1	1	2	00	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167832	  6.857142857
10	02	097	061	4	16	4	4	1	   	000	12	2	1	01	1	4	1	02	01	01	  	     	     	     	    	    	    	03	  	17	  	08	08	  	05	1	2	 	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	1	2	95	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167836	 16.066666667
10	09	097	067	7	15	2	2	5	065	000	12	2	1	07	1	4	1	01	01	16	  	     	     	     	    	    	    	20	  	23	  	02	05	  	09	1	1	1	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	2	1	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167851	  6.857142857
10	01	097	068	1	12	4	0	2	072	000	12	2	1	07	1	4	1	04	08	01	  	     	     	     	    	    	    	22	  	36	  	08	05	  	10	1	1	2	82	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167852	 16.066666667
10	06	097	072	4	14	4	2	1	   	000	12	2	1	01	1	2	1	11	14	  	  	     	     	     	0005	    	    	00	  	00	  	  	  	  	03	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167874	  1.772727273
10	05	097	073	3	19	2	2	2	342	000	12	2	1	07	1	4	1	02	01	01	  	     	     	     	    	    	    	00	  	00	  	09	06	  	08	1	2	0	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	2	2	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	167875	  6.857142857
10	02	097	082	7	17	2	2	1	   	000	12	2	1	01	2	4	3	03	01	16	  	     	     	     	    	    	    	00	  	00	  	99	08	  	09	1	1	2	86	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	3	89	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167890	  6.857142857
10	05	097	086	2	14	4	1	2	639	000	12	2	1	07	1	4	1	04	08	01	01	2286 	1598 	0999 	0035	0017	0011	21	  	20	  	05	98	89	05	1	1	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	1	2	91	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	10	2	2	2	85	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	01	  	  	  	  	00	00	01	167915	 16.066666667
10	01	098	007	7	20	2	2	5	591	059	12	2	1	07	1	3	1	10	01	  	  	     	     	     	    	    	    	00	  	00	  	04	  	  	07	2	1	2	05	2	08	3	2	03	4	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	167930	  4.294117647
10	07	098	008	5	22	2	0	1	   	001	12	2	1	07	1	4	1	07	01	  	  	     	     	     	    	    	    	61	  	61	  	96	  	  	08	2	2	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167931	  1.000000000
10	06	098	008	4	11	2	0	5	115	008	12	3	1	07	1	4	1	04	01	01	  	     	     	     	    	    	    	20	  	22	  	06	09	  	08	1	2	2	85	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	10	1	1	4	75	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167933	  4.294117647
10	11	098	009	6	08	4	2	5	218	001	12	2	1	07	1	4	1	10	08	  	  	     	     	     	    	    	    	00	  	00	  	06	  	  	09	1	2	2	84	2	08	3	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	167943	  5.894736842
10	07	098	009	1	18	4	2	5	219	001	12	2	1	07	1	4	1	02	14	01	  	     	     	     	    	    	    	20	  	21	  	  	04	  	09	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167947	  5.894736842
10	06	098	010	5	17	4	2	1	   	000	12	2	1	07	1	4	1	03	01	14	  	1242 	     	     	    	    	    	36	  	20	  	10	  	  	05	2	1	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	2	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167951	  5.894736842
10	03	098	010	4	12	4	2	6	009	281	12	2	1	07	2	4	7	10	01	  	  	1299 	     	     	    	    	    	70	  	73	  	99	  	  	11	2	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167954	  5.894736842
10	08	098	010	2	19	4	2	1	   	000	12	2	1	03	1	4	1	02	01	14	  	1968 	     	     	    	    	    	02	  	02	  	08	  	  	08	2	1	2	94	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167959	  1.000000000
10	08	098	010	6	18	4	2	1	   	000	12	1	1	08	1	4	1	12	15	  	  	0049 	     	     	    	    	    	  	  	70	  	96	  	  	12	1	2	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167963	  5.894736842
10	07	098	010	1	14	4	2	1	   	000	12	2	1	03	1	4	1	07	08	  	  	     	     	     	    	    	    	61	  	61	  	04	  	  	08	1	2	3	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167965	  1.000000000
10	02	098	010	4	18	4	2	5	022	001	12	2	1	09	2	4	3	04	08	01	01	1995 	1399 	1749 	    	    	    	22	  	20	  	09	07	02	08	1	1	2	85	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	2	2	04	2	09	4	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	1	2	74	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	167966	  5.894736842
10	09	098	010	6	22	4	2	1	   	000	12	2	1	07	1	4	1	02	01	15	  	1731 	     	     	    	    	    	34	  	20	  	98	09	  	05	1	2	2	09	2	05	3	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	0	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	167968	  5.894736842
10	05	098	010	7	02	2	0	1	   	000	12	2	1	03	1	4	1	08	01	  	  	2999 	     	     	    	    	    	61	  	65	  	10	  	  	07	1	2	3	01	2	08	3	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	167970	  1.000000000
10	04	098	010	4	15	4	2	1	   	000	12	2	1	03	1	4	1	02	01	01	  	1490 	0899 	     	    	    	    	01	  	05	  	06	95	  	12	1	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	2	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167976	  1.000000000
10	04	098	010	4	08	4	2	1	   	000	12	2	1	03	1	4	1	02	01	15	  	1598 	0049 	     	    	    	    	05	  	01	  	94	98	  	12	2	1	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	2	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167982	  5.894736842
10	05	098	010	2	17	4	2	2	234	000	12	2	1	04	1	4	1	04	01	01	  	1896 	1248 	     	    	    	    	17	  	11	  	03	05	  	08	1	1	3	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	11	2	2	2	81	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167984	  5.894736842
10	08	098	010	7	11	2	0	1	   	000	12	1	1	02	1	4	1	08	01	  	  	     	     	     	    	    	    	00	  	00	  	90	  	  	09	1	2	2	80	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167987	  4.294117647
10	03	098	010	1	12	4	2	1	   	000	12	2	1	01	1	4	1	03	01	14	  	1896 	     	     	    	    	    	15	  	01	  	98	  	  	07	2	1	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167989	  1.000000000
10	07	098	011	1	08	2	0	1	   	000	12	2	1	07	1	1	1	05	01	  	  	2445 	     	     	0035	    	    	45	  	41	  	87	  	  	11	1	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	2	09	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	01	00	00	167992	  1.000000000
10	02	098	012	6	10	2	2	1	   	000	12	2	1	05	1	1	1	02	01	01	  	     	     	     	    	    	    	01	  	03	  	06	04	  	09	2	2	2	93	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	2	2	2	03	2	11	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	167997	  1.000000000
10	10	098	013	1	11	2	0	1	   	000	12	2	1	05	2	1	3	03	01	01	  	2500 	1900 	     	0035	0035	    	04	  	01	  	05	07	  	09	1	1	4	95	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	167998	  4.294117647
10	05	098	015	3	14	2	2	5	017	007	12	2	1	08	2	4	3	10	01	  	  	     	     	     	    	    	    	  	  	75	  	01	  	  	10	1	2	2	00	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168001	  4.294117647
